"Date","Temp_Mean","Deaths","AF","Attr_Deaths"
2016-07-21,28.353909495,162,0.0108753823393036,1.76181193896719
2016-07-22,29.024183275,147,0.0219779528040234,3.23075906219144
2016-07-23,29.082051275,152,0.0229863408551984,3.49392380999015
2016-07-24,29.234469415,155,0.0256571206812062,3.97685370558696
2016-07-25,28.99303341,135,0.0214369684035738,2.89399073448246
2016-07-26,28.65656948,154,0.015717930062296,2.42056122959359
2016-07-27,26.84825802,128,-0.00409416513852201,-0.524053137730817
2016-07-28,26.405962945,129,-0.00457634367728499,-0.590348334369764
2016-07-29,26.642810825,145,-0.00453333561503722,-0.657333664180396
2016-07-30,26.932302475,159,-0.00380162199068912,-0.60445789651957
2016-07-31,26.90684795,148,-0.00389730451233294,-0.576801067825276
2016-08-01,27.49471855,150,-4.994265068059e-05,-0.0074913976020885
2016-08-02,26.5159626,137,-0.00461614292979706,-0.632411581382198
2016-08-03,26.788208005,145,-0.00426252640919911,-0.618066329333871
2016-08-04,27.028245925,145,-0.00338483729856209,-0.490801408291504
2016-08-05,27.201088905,154,-0.00240464584645039,-0.37031546035336
2016-08-06,26.54685211,143,-0.00460885136296696,-0.659065744904275
2016-08-07,25.945877075,121,-0.00336399694784117,-0.407043630688782
2016-08-08,25.33861065,180,0.000490103027839695,0.088218545011145
2016-08-09,25.885759355,152,-0.00308936587393638,-0.46958361283833
2016-08-10,25.183992385,148,0.00181791195579506,0.269050969457669
2016-08-11,26.53174019,155,-0.00461344299301691,-0.715083663917622
2016-08-12,27.36239147,137,-0.00121620226765784,-0.166619710669124
2016-08-13,27.72001362,128,0.00229676403313805,0.293985796241671
2016-08-14,27.80762482,112,0.00332167170977504,0.372027231494805
2016-08-15,27.62714863,117,0.00127716041153958,0.149427768150131
2016-08-16,27.23849392,133,-0.00215275213760058,-0.286316034300877
2016-08-17,28.100772855,134,0.00715015278924391,0.958120473758684
2016-08-18,28.004339215,145,0.0058275439571106,0.844993873781038
2016-08-19,27.075591085,151,-0.00314601237258372,-0.475047868260141
2016-08-20,27.21786499,148,-0.00229344754769079,-0.339430237058236
2016-08-21,27.06913471,142,-0.00317988501798649,-0.451543672554082
2016-08-22,27.46647453,147,-0.000312686692809372,-0.0459649438429777
2016-08-23,26.22816467,143,-0.00430178490811128,-0.615155241859914
2016-08-24,25.5591917,132,-0.0011748417652504,-0.155079113013053
2016-08-25,26.124642375,148,-0.00402714195180942,-0.596017008867794
2016-08-26,26.70253086,151,-0.0044452364162757,-0.671230698857631
2016-08-27,27.757822035,152,0.00273177171777161,0.415229301101285
2016-08-28,27.51411152,166,0.000134684447488764,0.0223576182831349
2016-08-29,27.74345398,131,0.00256513659628343,0.33603289411313
2016-08-30,27.694583895,139,0.00201056202045224,0.279468120842862
2016-08-31,27.63767052,135,0.00138910630401956,0.187529351042641
2016-09-01,27.507616045,132,7.24656827602033e-05,0.00956547012434683
2016-09-02,27.16011524,147,-0.00266416626253685,-0.391632440592917
2016-09-03,27.056645395,141,-0.00324423690245546,-0.457437403246219
2016-09-04,27.013871195,124,-0.00345298358226565,-0.42816996420094
2016-09-05,27.179471015,125,-0.00254369793020737,-0.317962241275921
2016-09-06,27.43631172,138,-0.000585112726925852,-0.0807455563157675
2016-09-07,26.716270445,142,-0.00442043466055098,-0.627701721798239
2016-09-08,27.288777355,157,-0.00179142894117779,-0.281254343764912
2016-09-09,27.68328762,145,0.00188509969326156,0.273339455522926
2016-09-10,27.60163975,154,0.00100965274271902,0.15548652237873
2016-09-11,27.62746525,139,0.00128051543418928,0.17799164535231
2016-09-12,27.74901485,158,0.00262943833942586,0.415451257629286
2016-09-13,28.47869587,142,0.0128277830115159,1.82154518763526
2016-09-14,29.15179157,157,0.0242063137977888,3.80039126625284
2016-09-15,30.03274536,145,0.0394019742969743,5.71328627306128
2016-09-16,29.368257525,138,0.0280085150026697,3.86517507036841
2016-09-17,29.463191985,175,0.0296744293513523,5.19302513648666
2016-09-18,27.51642418,135,0.000156928897276476,0.0211854011323243
2016-09-19,27.35567951,142,-0.00127088283176091,-0.180465362110049
2016-09-20,28.26675415,133,0.00955459146062021,1.27076066426249
2016-09-21,28.633245465,132,0.0153326248955282,2.02390648620973
2016-09-22,27.91979599,126,0.00471751237445306,0.594406559181085
2016-09-23,29.224297525,130,0.0254784474910544,3.31219817383708
2016-09-24,28.87860203,159,0.0194633352868345,3.09467031060669
2016-09-25,28.878284455,137,0.0194578923238774,2.6657312483712
2016-09-26,28.735509875,134,0.0170344429602093,2.28261535666804
2016-09-27,28.857647895,151,0.0191046550549925,2.88480291330386
2016-09-28,28.70983887,141,0.016604299193687,2.34120618630987
2016-09-29,28.03291416,150,0.00621337083759199,0.932005625638799
2016-09-30,28.0894146,147,0.00699138624686235,1.02773377828877
2016-10-01,27.424779895,148,-0.000687008310651605,-0.101677229976437
2016-10-02,28.427446365,137,0.0120177085356949,1.64642606939021
2016-10-03,28.458086015,138,0.0125006905909797,1.7250953015552
2016-10-04,27.095586775,137,-0.00303847948949287,-0.416271690060524
2016-10-05,25.98221207,149,-0.00351760362752307,-0.524122940500937
2016-10-06,26.40457821,134,-0.00457519742019907,-0.613076454306676
2016-10-07,27.39398193,119,-0.000952936108465696,-0.113399396907418
2016-10-08,28.04298973,122,0.00635065531287837,0.774779948171161
2016-10-09,28.254029275,152,0.00936494244292752,1.42347125132498
2016-10-10,27.92946434,139,0.00484200707236937,0.673038983059342
2016-10-11,26.60291672,153,-0.00457452594088181,-0.699902468954917
2016-10-12,26.482445715,123,-0.00461482458499818,-0.567623423954776
2016-10-13,26.131629945,138,-0.00404825888997085,-0.558659726815977
2016-10-14,26.785979275,158,-0.00426813106682666,-0.674364708558613
2016-10-15,27.031259535,151,-0.00337029380378562,-0.508914364371628
2016-10-16,27.931432725,134,0.00486743192339678,0.652235877735169
2016-10-17,27.553785325,141,0.000522922818642524,0.0737321174285959
2016-10-18,27.06528473,149,-0.00319988685014327,-0.476783140671348
2016-10-19,26.16507149,151,-0.00414418919825765,-0.625772568936906
2016-10-20,25.70532417,146,-0.00211703039106403,-0.309086437095349
2016-10-21,25.4722147,153,-0.000552018191465775,-0.0844587832942636
2016-10-22,25.79968548,132,-0.00265271538371148,-0.350158430649915
2016-10-23,25.97054005,140,-0.00346928750356268,-0.485700250498775
2016-10-24,25.38678646,149,0.000102713625792838,0.0153043302431329
2016-10-25,25.161263465,147,0.00202356140581994,0.297463526655531
2016-10-26,25.352256775,145,0.000379067537415789,0.0549647929252894
2016-10-27,26.199522975,147,-0.00423406176439989,-0.622407079366784
2016-10-28,25.868117335,140,-0.00300399566178156,-0.420559392649418
2016-10-29,25.143304825,158,0.00218788306564488,0.345685524371891
2016-10-30,24.432593345,152,0.00981886095165818,1.49246686465204
2016-10-31,24.163769245,147,0.0131637164822977,1.93506632289777
2016-11-01,24.073467735,150,0.0143286816508078,2.14930224762117
2016-11-02,23.55375862,168,0.0213187488402011,3.58154980515379
2016-11-03,23.638906955,163,0.0201484285233526,3.28419384930648
2016-11-04,23.43202591,150,0.0230021896622371,3.45032844933557
2016-11-05,23.289247515,186,0.0249866120163187,4.64750983503528
2016-11-06,23.6727705,143,0.0196850427844619,2.81496111817806
2016-11-07,23.479626655,155,0.02234271199528,3.46312035926841
2016-11-08,23.187916755,133,0.0263977449279368,3.51090007541559
2016-11-09,22.99218273,173,0.0291195888569343,5.03768887224964
2016-11-10,22.83039284,153,0.0313547058751125,4.79726999889221
2016-11-11,22.58789444,172,0.034656295635019,5.96088284922327
2016-11-12,22.329908845,159,0.0380834789458798,6.05527315239489
2016-11-13,22.44831848,163,0.0365215806853911,5.95301765171875
2016-11-14,22.20124674,183,0.039759676389348,7.27602077925068
2016-11-15,21.72414303,163,0.045791986140394,7.46409374088423
2016-11-16,22.340250965,150,0.0379478011993507,5.69217017990261
2016-11-17,22.7159214,158,0.0329220707940437,5.20168718545891
2016-11-18,22.176342015,157,0.0400816488097212,6.29281886312623
2016-11-19,22.30495882,159,0.0384102172324903,6.10722453996595
2016-11-20,22.45525122,158,0.0364295536281233,5.75586947324348
2016-11-21,22.608375075,153,0.034380360294352,5.26019512503585
2016-11-22,22.45876646,160,0.0363828667188115,5.82125867500984
2016-11-23,22.56807518,164,0.034922772835946,5.72733474509515
2016-11-24,22.68261814,159,0.0333752696891055,5.30666788056778
2016-11-25,22.714755055,167,0.0329379657210606,5.50064027541711
2016-11-26,22.68495798,159,0.0333434739266992,5.30161235434518
2016-11-27,22.844465735,160,0.0311611062664399,4.98577700263038
2016-11-28,22.905659675,176,0.0303172972032658,5.33584430777478
2016-11-29,22.132266045,172,0.0406495157810306,6.99171671433726
2016-11-30,21.70732212,182,0.0459995632652723,8.37192051427956
2016-12-01,22.11738968,171,0.040840618915011,6.98374583446688
2016-12-02,22.01066637,156,0.0422033617618742,6.58372443485238
2016-12-03,21.912688255,138,0.0434418578280635,5.99497638027277
2016-12-04,21.644436355,166,0.0467726146671844,7.76425403475261
2016-12-05,21.25726128,164,0.0514309710040201,8.43467924465929
2016-12-06,21.20514393,179,0.0520451041774285,9.3160736477597
2016-12-07,21.978474615,169,0.0426116014654546,7.20136064766183
2016-12-08,21.636085985,178,0.0468749127238481,8.34373446484497
2016-12-09,21.43977356,194,0.0492564124718462,9.55574401953816
2016-12-10,20.94942999,156,0.055015640925885,8.58243998443805
2016-12-11,21.60346794,181,0.0472737196830998,8.55654326264106
2016-12-12,21.6537385,146,0.0466585596299065,6.81214970596635
2016-12-13,21.16016531,188,0.0525727185689936,9.8836710909708
2016-12-14,21.37797642,153,0.0499969034724685,7.64952623128769
2016-12-15,21.364948275,145,0.0501524620002722,7.27210699003947
2016-12-16,21.225385665,168,0.0518069381052499,8.70356560168199
2016-12-17,21.26575136,164,0.0513306424815236,8.41822536696988
2016-12-18,20.709036825,164,0.0577455309197373,9.47026707083692
2016-12-19,20.48189306,174,0.0602715211689371,10.4872446833951
2016-12-20,20.12099075,187,0.0641835339834989,12.0023208549143
2016-12-21,20.40941,184,0.0610670096583705,11.2363297771402
2016-12-22,20.550279145,179,0.0595163533142689,10.6534272432541
2016-12-23,20.789002895,171,0.0568440173875854,9.7203269732771
2016-12-24,20.31656265,174,0.0620787023597748,10.8016942106008
